category,brand,complete_cnt,returned_cnt,avg_margin,avg_price,purchases,buyout_rate,buyout_smooth,expected_margin,log_purchases,margin_norm,buyout_norm,popularity_norm,boost,actual_score,rating,rating_boosted,price_1,price_2,product_1,product_2
Accessories,Ray-Ban,84,29,71.60806683385891,118.71274357348416,84,0.7433628318518286,0.7410887008738244,53.0679292219905,4.442651256490317,0.13526476891868944,0.6103119686985079,0.8323409012393559,1.1,0.4100672056894586,3.83,4.213,135.0,147.5,28547,28910
Accessories,Oakley,70,32,81.42969460283118,137.5905880647547,70,0.6862745097971934,0.688874198281075,56.09481558579811,4.2626798770413155,0.15425968652214264,0.47377355554364375,0.7986228505710683,1.1,0.34541828313618256,3.42,3.762,150.0,105.0,28479,28622
Accessories,Carhartt,64,16,14.635539571257805,24.209625053405762,64,0.7999999999899999,0.7905990023053378,11.57084298323671,4.174387269895637,0.02508054218263177,0.7397790258684933,0.7820810281408146,1.1,0.42067276242811885,4.22,4.642,14.010000228881836,19.989999771118164,28652,28331
Accessories,TheTieBar,47,12,10.092229718310046,17.04084722874528,47,0.7966101694780237,0.784839278369281,7.920778289255469,3.8712010109078907,0.01629383204316471,0.7247176247751411,0.7252783872221554,1.1,0.40755630125006825,4.17,4.587000000000001,19.989999771118164,15.989999771118164,28810,28841
Accessories,Harley-Davidson,35,7,12.710190869858206,21.045238699231827,35,0.8333333333134921,0.810652119374623,10.303543166306538,3.58351893845611,0.02135693945594974,0.7922169626004452,0.6713804912067735,1.1,0.44746564613101725,4.38,4.8180000000000005,7.949999809265136,24.950000762939453,28753,29061
Accessories,Tommy Hilfiger,32,10,13.627997714610025,23.214523928506033,32,0.7619047618866214,0.7529598116823153,10.261334592799788,3.4965075614664802,0.0231319675675853,0.6413543525514948,0.6550787101845017,1.1,0.36546747606549407,3.92,4.312,28.989999771118164,15.640000343322754,28477,28980
Accessories,Columbia,28,9,12.046762696846633,20.10837830723943,28,0.7567567567363039,0.7479555363293701,9.010442853952572,3.367295829986474,0.020073876833481514,0.6282684131715797,0.6308705959703492,1.1,0.35658825950278367,3.88,4.268,19.989999771118164,17.899999618530273,28359,28376
Accessories,Levi's,27,7,12.123184425956126,20.282941145055435,27,0.7941176470354672,0.7762252319881907,9.410321643473415,3.332204510175204,0.020221675597769252,0.7021923077594852,0.6242961567287542,1.1,0.39732769084648994,4.11,4.521000000000001,18.350000381469727,19.989999771118164,28635,28511
Accessories,Kenneth Cole REACTION,24,10,13.120544385872554,21.554999912486355,24,0.7058823529204153,0.7080434138063727,9.289915037971241,3.2188758248682006,0.022150558539092362,0.5239001322470899,0.603063767639717,1.1,0.30032787993240023,3.57,3.927,17.989999771118164,18.920000076293945,28541,28719
Accessories,Isotoner,23,5,17.927171303294433,29.348214626312256,23,0.8214285713992346,0.7935239528284315,14.225639835622621,3.1780538303479458,0.031446520918709475,0.7474276308182446,0.5954156733492326,1.1,0.42838078345532477,4.24,4.664000000000001,23.5,23.950000762939453,28776,28315
Accessories,Kangol,22,6,24.702564461312484,42.396428789411274,22,0.7857142856862245,0.7672081633547473,18.952009110515803,3.1354942159291497,0.044550055057330215,0.6786131069362673,0.5874420319858713,1.1,0.3977397390964787,4.04,4.444000000000001,54.0,23.950000762939453,28671,29078
Accessories,Outdoor Research,22,17,19.66922126682525,32.08794862796099,22,0.5641025640881,0.5949777593363347,11.70274919722627,3.1354942159291497,0.03481562594862135,0.2282388834162164,0.5874420319858713,1.1,0.14467998015066078,2.68,2.9480000000000004,21.209999084472656,25.0,28901,28386
Accessories,Nautica,19,12,14.534104890922444,24.162903262722878,19,0.6129032257866805,0.6379002489629365,9.271309128372861,2.995732273553991,0.024884368652090365,0.34047912954059756,0.5612573115657042,1.1,0.2009499240059784,3.02,3.3220000000000005,24.989999771118164,24.350000381469727,28680,28538
Accessories,TopTie,19,8,2.4823314526898996,4.127777717731617,19,0.7037037036776406,0.7068624380400107,1.7546668626717838,2.995732273553991,0.0015763744153399636,0.5208119374141124,0.5612573115657042,1.1,0.2873135715061988,3.56,3.9160000000000004,3.289999961853028,3.990000009536743,29026,28491
Accessories,Calvin Klein,18,11,17.602268274442334,30.042758547026537,18,0.6206896551510107,0.6449720566020615,11.352971169828292,2.9444389791664403,0.03081816211634735,0.3589715664161075,0.5516473952312412,1.1,0.2143843506928502,3.08,3.3880000000000003,33.75,24.989999771118164,28412,28707
Accessories,DC,17,7,19.566190541402758,31.983750184377033,17,0.7083333333038194,0.7104091237494234,13.90000027763219,2.8903717578961645,0.03461636568483831,0.5300863499752979,0.5415177773338505,1.1,0.31058649361307494,3.59,3.9490000000000003,53.0,15.0,28308,28909
Accessories,Dorfman Pacific,17,3,16.544707983008966,28.255499935150148,17,0.8499999999575,0.8051303402493466,13.32064636768609,2.8903717578961645,0.02877285241117586,0.7777777757439263,0.5415177773338505,1.1,0.4436028454853062,4.33,4.763000000000001,15.5,50.0,28455,28881
Accessories,180s,16,9,13.387019595495621,22.897999954223632,16,0.6399999999744,0.6615402916422971,8.85605284742532,2.833213344056216,0.022665918596428636,0.4022967042387308,0.5308090174194973,1.1,0.23372944255933772,3.21,3.531,25.0,20.0,28427,28969
Accessories,Flexfit,16,5,8.692952475490936,14.688095365251813,16,0.7619047618684808,0.7469003292735612,6.492769066303599,2.833213344056216,0.013587645598622083,0.6255090974681689,0.5308090174194973,1.1,0.35150320868673507,3.88,4.268,12.949999809265137,16.950000762939453,28560,28845
Accessories,Nike,16,6,20.586649109803194,33.846363587812945,16,0.7272727272396694,0.7235596939837624,14.895669530040294,2.833213344056216,0.03658992107509032,0.5644744586944943,0.5308090174194973,1.1,0.33058540887327154,3.69,4.059,25.0,40.0,28844,28677
Accessories,Geoffrey Beene,15,4,15.669124285844463,26.190526359959648,15,0.7894736841689751,0.7639279381889792,11.970081808912022,2.772588722239781,0.027079483391927534,0.6700354758819629,0.5194508554916916,1.1,0.3834132276006398,4.01,4.4110000000000005,24.989999771118164,23.590000152587887,28986,29049
Accessories,Magic,15,1,3.156232523497818,5.086875021457672,15,0.9374999999414062,0.8520734695184768,2.6893419969038432,2.772588722239781,0.0028796915043172388,0.9005318011709681,0.5194508554916916,1.1,0.49687632097140694,4.7,5.170000000000001,4.130000114440918,4.039999961853027,28970,28530
Accessories,Carrera,14,10,47.47314502474239,79.99625047047932,14,0.5833333333090278,0.6221738296317764,29.536548444708682,2.70805020110221,0.08858810167843564,0.2993552993121974,0.5073594155503224,1.1,0.2133688705448482,2.9,3.19,73.7300033569336,85.41999816894531,28636,28722
Accessories,Dockers,14,5,13.048039966092384,21.7768420169228,14,0.7368421052243768,0.7294451795682896,9.517829856080478,2.70805020110221,0.022010335806974445,0.5798647204504065,0.5073594155503224,1.1,0.33103128094155954,3.74,4.114000000000001,22.5,21.989999771118164,28993,28355
Accessories,JiMarti,14,1,16.58142383392513,27.083334096272786,14,0.9333333332711111,0.8461564082992159,14.030478035801101,2.70805020110221,0.028843860453762894,0.8850589706487779,0.5073594155503224,1.1,0.5026465571063975,4.66,5.126,34.95000076293945,24.950000762939453,29019,29094
Accessories,K. Alexander,14,1,4.9506899268245075,8.496666526794433,14,0.9333333332711111,0.8461564082992159,4.189058007084933,2.70805020110221,0.006350151933165663,0.8850589706487779,0.5073594155503224,1.1,0.490275017420069,4.66,5.126,9.949999809265137,7.5,28430,28690
Accessories,Seirus Innovation,14,9,13.124839696841276,21.786087119061015,14,0.608695652147448,0.6410275820448605,8.413384255592563,2.70805020110221,0.02215886562217994,0.34865695514861,0.5073594155503224,1.1,0.20394870142393448,3.05,3.355,25.0,25.940000534057617,28708,28868
