city,total_margin,orders_count,lat,lon
London,87946.3104838968,647,51.4265211747578,-0.7364994367030151
Madrid,67680.45154834072,509,40.425173481075696,-3.6757846476826024
Paris,47409.64450510984,325,48.8596933614375,2.3391989460729166
Berlin,35059.65380906675,298,52.49941087995465,13.428213501133788
Barcelona,26280.385323453887,202,41.39777323234483,2.1553944544551724
Hamburg,25679.322703765207,188,53.55387065752727,10.013640240483635
München,18034.09644118313,150,48.14782172127854,11.552493909452055
Köln,17345.007403445965,115,50.944065908554215,6.953641027638555
Marseille,15565.293218118146,114,43.303557563662785,5.405542468645349
Gorzów Wielkopolski,15213.216202962143,118,52.38014748,15.33408923
Bogatynia,14484.250314790905,106,51.22152827,15.72695507
Sevilla,13713.534142474622,114,37.39635845839744,-5.953660203884615
Valencia,13577.379137233902,114,39.4646419515625,-0.368597524731875
Birmingham,13357.664113670386,104,50.014283485,-12.904269183467532
Málaga,13350.769737101646,82,36.72643563949153,-4.460058291576271
Antwerp,12755.100331219339,88,51.24377983904,4.393030458768
Toulouse,12633.322541930533,98,43.601972581398606,1.4309318613076922
Bristol,11951.214002717166,101,49.4375689489726,-15.256946639671233
Frankfurt am Main,11382.439230411248,87,50.118735026818186,8.618135366530304
Zaragoza,11006.483024995154,58,41.64959925595238,-0.9022163808964285
Manchester,9452.378812911813,66,51.05749028628571,-17.491899130361904
Dortmund,8653.228501201309,66,51.520529700686275,7.461990772323529
Sheffield,8392.389120666761,64,53.38501347186046,-1.5026935049767443
Lyon,8086.416764930708,60,45.743694762333334,4.846031041288889
Duisburg,7830.380939640226,48,51.469832457692306,6.733872780576924
Coventry,7691.854829592157,56,52.14577343050633,-3.278851857594937
Palma,7650.058166476877,50,39.582740805,2.6576823286511626
Dresden,7510.621341599551,62,51.0621062177907,13.755325272674419
Strasbourg,7483.619776015263,56,48.57636620906977,7.770044206848837
Nice,7456.5098265394745,42,43.71061381738462,7.238850546215384
Brussels,7341.962962524797,39,50.86880884721312,4.3734927118688525
Hannover,7292.540149094051,60,52.38138435183908,9.771775177850575
Stuttgart,7258.833339275617,63,48.78480868452632,9.174282282042105
Nantes,7125.439239963873,57,47.22356282071429,-1.5539234271
Leipzig,6942.688431164503,40,51.34879847030303,12.35009927590909
Bilbao,6879.841398088245,42,43.25460386478873,-2.923088654197183
Nürnberg,6786.019309243596,45,49.45094514931507,11.05905748479452
Nottingham,6703.26774516121,60,52.97998768975309,-1.1591393586296295
Oxford,6644.245305304672,46,48.655460459718306,-17.842658857929578
Plymouth,6572.088896605125,47,48.07276493348485,-22.243644719636368
Valladolid,6446.152844470567,43,41.6419513777193,-4.741658611491228
Leeds,6440.609470018148,55,53.82250446604938,-1.5267702553950617
Münster,6305.024168713161,48,51.95510693605263,7.647461803631579
Leicester,6186.331512377561,63,52.6303428777381,-1.1161543007619048
Angers,5660.3536901131365,30,47.49141408909091,-0.5451941406727273
Bordeaux,5628.016234839791,42,44.851144457812495,-0.5806617516109375
Herne,5603.31925292796,26,51.54067283097561,7.212910323512195
Stoke-on-Trent,5559.9910609621,45,53.00657587322581,-2.1613791578225805
Lübeck,5541.539919861679,44,53.8661031515873,10.701010346825397
Schaerbeek,5522.58854683151,27,50.86181791,4.386214686
Glasgow,5392.978348725181,45,53.710971376406256,-13.673486833015623
Alicante (Alacant),5347.324993790773,48,38.35830484508197,-0.4932091899885246
Düsseldorf,5284.813807610838,46,51.215214290789476,6.8083245329078945
Derby,5274.23526085264,41,51.352995303898304,-11.212131190830508
Newcastle upon Tyne,5260.891270060041,42,54.98998731253968,-1.6196670613174604
Bochum,5236.3665954804555,36,51.483928493389826,7.2256365212203395
Córdoba,5179.6918820948995,48,37.86825463342857,-4.782564197628572
L'Hospitalet de Llobregat,5146.107567571361,51,41.36123739738461,2.1142111642
Swindon,5124.109712383299,24,51.57758335304347,-1.7765273024565218
Schwedt/Oder,5124.054061454129,42,52.9910920225,14.662023244166665
Bremen,5095.345602383506,44,53.08879353166667,8.768708984469697
Croydon,5094.958533216545,38,51.36550632,-0.06564003382
Toulon,5035.693419444677,37,43.13386336865384,5.949695983346153
San Sebastián,4903.877148769538,38,43.304983484509805,-1.965309373098039
Kingston upon Hull,4825.172108273275,36,53.78072308722223,-0.3503638740703704
Enfield,4737.948657378117,24,50.58568847749999,-8.110982330609446
Recklinghausen,4694.137334531883,13,51.60730233666666,7.209889511925926
Liverpool,4657.939719009857,39,53.4336482242,-2.9301356414
Albacete,4657.319903210576,26,39.0203051755102,-1.8855159115306122
Mönchengladbach,4629.201365550337,28,51.16508502790698,6.437531966418605
Edinburgh,4626.971993667777,48,55.93565343587302,-3.251483520809524
Sabadell,4604.955224222105,34,41.54487861183674,2.1026198856938776
Peterborough,4598.012396746271,34,52.5978773637037,-0.22984023863703704
Tours,4551.454325669667,29,47.40003241266667,0.6958197228755556
Cartagena,4512.271259102002,25,37.61602024214286,-0.9857328401023809
Bolton,4335.230860680198,33,53.58652155196078,-2.4322346683137255
Nanterre,4165.0707510680895,26,48.89620701,2.206929732
Ulm,4152.060405137839,21,48.39617539516129,9.953538561096776
Slough,4142.598435528866,28,51.53276916744186,-0.6212548964930232
Burgos,4098.608103061629,32,42.35503805465116,-3.6880556660232555
Ghent,4092.9617296375695,33,51.07638386196428,3.7326299784285712
Essen,4072.1272437760604,39,51.453339054705886,6.943564692254902
Rivas-Vaciamadrid,4047.211924241001,19,40.36856181,-3.52481419690625
Grand-Champ,4042.489099930871,5,47.7747917,-2.836523129
Dijon,4031.607543267404,18,47.32287207,5.037559812
San Fernando,4024.246158376602,24,36.226894109999996,-18.014502254526313
Granada,3964.8614218321945,37,37.17868264081633,-3.600286904979592
Montreuil,3959.0207110055812,27,48.86350633,2.448628269
Hounslow,3908.912009437471,27,51.4725887205,-0.37986393348
Boulogne-Billancourt,3875.164496715132,25,48.83637238,2.2391881
Reading,3864.91211219997,30,49.65640890697674,-13.182256822846513
Brest,3856.595249079885,24,48.40012992,-4.502250492
Bielefeld,3785.451258893042,29,52.012193202564106,8.558059143871795
Krefeld,3775.5401286003844,37,51.31547646924528,6.564575430264151
Mataró,3756.998135942368,19,41.54591591176471,2.4442041005588235
Ilford,3754.487427642751,23,51.58114733205128,0.08027151136538462
Aachen,3745.9103644441625,25,50.76922361264706,6.080503501764706
Montpellier,3697.999424032799,30,43.61606969113636,3.8698868736136363
Perpignan,3647.5008489863253,23,42.69112702666667,2.8998224873333336
Lille,3624.419472295795,36,50.63406715911111,3.052107223266667
Anderlecht,3590.8507805908307,18,50.82893643,4.292895927
Charleroi,3542.1425298218596,25,50.416712149736846,4.447477437684211
Grenoble,3536.17472158364,24,45.180423231999995,5.7218976252000004
Terrassa,3517.188175794587,29,41.565280851282054,2.017536056102564
Sunderland,3493.3713037444286,20,54.88125560057143,-1.4100616774857144
Oviedo,3489.240334541137,32,42.30008809804878,-11.357652165317074
Mannheim,3443.745169141907,24,49.507418188421056,8.50267476968421
Wolverhampton,3427.9207054986696,25,52.61002850787878,-2.1560865706666665
Choisy,3424.7820132702172,11,45.95698747,6.04456736
Londonderry,3411.179715554317,18,44.5466867175,-10.037780452291669
Bath,3341.2036803270844,16,51.351692804,-2.38130322752
Vigo,3341.081831219408,20,42.218743717857144,-8.726714839892857
Mainz,3336.1714576183194,20,49.978878356428574,8.253152853178571
Rennes,3330.1366650790314,26,48.1085873675,-1.68177551525
Augsburg,3321.0454742390953,30,48.3536533875,10.887570723863636
Badalona,3318.087652910314,28,41.45266090615385,2.2375742042307696
Arnas,3309.0132553117933,25,45.99253226,4.701283484
Castellón de la Plana,3307.8424152226203,23,40.00758517232558,-0.050724756210232556
Rugby,3303.2043664923826,13,52.37752550055556,-1.2493611234444444
Belfast,3286.6711349015973,25,54.57897989666667,-5.962561400333334
Karlsruhe,3269.631999832538,31,49.00905834708333,8.386105407958333
Le Havre,3252.4688159753073,20,49.49256834868421,0.14513421241578947
Viladecans,3241.145711351873,17,41.30310214,2.032023105
Thiais,3210.3014311371076,11,48.76084558,2.385484766
Braunschweig,3199.5865890475566,30,52.27998229475,10.515418945750001
Vénissieux,3177.120961555453,12,45.70424673,4.881208218
Fuenlabrada,3153.781596245519,24,40.29255358103448,-3.808492443448276
Rouen,3151.308820624436,19,49.437680515217394,1.0847071987826087
Potsdam,3150.9890130441554,20,52.42331421896552,13.035608209310345
Saint-Denis,3101.063332051226,15,48.93185365685714,2.359400108285714
Vitoria-Gasteiz,3096.2518698839144,19,42.85612766370371,-2.6834148966296296
Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,3072.16314178627,11,47.44514318,5.583592200999999
Gateshead,3065.211284002388,20,54.93603772714285,-1.5695111307857144
Jerez de la Frontera,3063.718534420941,24,36.67944860083333,-6.136806250083333
Herne Bay,3060.05498956098,8,51.35522123,1.136634978
St Albans,3054.1054593188683,19,51.774865610645165,-0.34500721670645157
Harrow,3041.5877787098807,20,51.59177889147059,-0.32874916705588236
Arsac,3006.742651520584,11,45.04254059,-0.6869426177
Rotherham,3003.5837224764323,16,53.43355113275862,-1.3509327336896553
Luton,2989.820572352767,36,51.90969181166667,-0.4272037047625
Albi,2966.301391493544,8,43.92573331,2.147368869
Getafe,2955.3935148917913,17,40.2960071052,-3.7214117958800004
Cardiff,2953.318827642236,24,51.48927963228571,-3.2137996534
Marl,2945.7677341620265,20,51.681608475,7.120899852352941
Rochdale,2941.4148235556436,25,53.62958718857143,-2.179547865314286
Elche,2939.834017207749,16,38.27116099333333,-0.68085815616
Colchester,2919.0162596327696,22,51.90955418621622,0.8955897586216217
Leuven,2882.260824287745,21,50.8821059764,4.69852562948
Gelsenkirchen,2871.7078348023388,17,51.56279161322581,7.082699103580645
Aalst,2868.855133815751,26,50.941138079090905,4.05628714330303
Fronton,2840.6241244695084,12,43.80864477,1.399302134
Erkrath,2829.651476471201,8,51.21738082,6.927811762
Las Rozas de Madrid,2822.3795616709863,26,40.517976287428574,-3.889151861685714
Horsham,2821.6066138114816,11,40.0988343425,17.475810105575
Ludwigshafen am Rhein,2810.804075968915,20,49.482472732000005,8.3975523229
Cholet,2803.0702763003283,11,47.0454836,-0.8775081202000001
Southampton,2799.6696066459835,22,47.69756392866667,-23.477483014166662
Uccle,2777.8868177124436,17,50.78978926,4.361416796
Bonn,2777.2490282435324,23,50.69495045351351,7.126199481513514
Sant Cugat del Vallès,2777.137041511156,18,41.476589493,2.0621453376
El Grao de Castellón,2769.855526183859,14,39.97762727,0.003423831759
Paderborn,2757.322472218892,24,51.735724092432434,8.75235409672973
Nuneaton,2745.2972658236667,18,52.52060636481482,-1.474765627962963
Levallois-Perret,2742.233284178512,18,48.89517176,2.28691042
Blyth,2714.8647024979073,13,53.521405948571434,-1.1505092266666668
León,2704.789680172493,13,42.585494764500005,-5.58819876835
Aberdeen,2698.3532840743555,25,55.037264181111105,-23.728921733916668
Norwich,2683.8865396663014,19,49.67239268166667,-18.277903527233335
Santander,2664.3942497801027,18,43.460032252727274,-3.843526498045455
Sint-Jans-Molenbeek,2654.6655784556096,18,50.85524166,4.318431061
Dagenham,2637.615954803831,23,51.550101581111115,0.14990191759722224
Almería,2637.5925624276792,16,36.859080830714284,-2.455144525357143
Portsmouth,2633.3159799524014,18,48.671730416428574,-15.690009752357142
Clermont-Ferrand,2621.3242729796293,21,45.79239210242424,3.1150000776363638
Reims,2618.0744405313594,23,49.25173891,4.040074839
Ingolstadt,2599.779733281532,25,48.76410604257143,11.399064484000002
Fürth,2599.47306457978,21,49.493952029259255,10.964091832962962
Reutlingen,2599.427371346366,15,48.48641664357143,9.186212949571429
Langenfeld (Rheinland),2593.6275709035317,14,51.11086937,6.95698655
Maizières-lès-Metz,2589.625687726569,13,49.2044202,6.153062312
Northampton,2588.8197729921612,25,52.25090807121212,-0.8954926306727272
Jena,2578.238811805845,20,50.9173623924138,11.578592023448277
La Coruña,2576.0294591292554,21,43.34758258555556,-8.420495024407408
Erlangen,2558.636579641704,14,49.580663491538466,10.96643388923077
Buckley,2551.5214429445896,14,53.16673452,-3.186694671
Muret,2550.3621263470823,18,43.45625875,1.284836671
Alsager,2539.679620801904,15,53.08366244,-2.274465226
Hamm,2520.136179381926,23,51.66073765676471,7.792346514441176
Düren,2506.1385281173225,10,50.79106413058823,6.449648906764707
Wath upon Dearne,2505.829448559155,7,53.52025933,-1.329180225
Alcorcón,2494.483559050674,18,40.351431915,-3.8291161086785714
Huddersfield,2493.361579280793,15,53.653458226086954,-1.8154111538695652
Wakefield,2485.0160086265437,12,53.671060732,-1.4984078082
Bradford,2464.3593856880047,18,53.78981972409091,-1.7561633691818181
Vic,2442.0888446188737,14,41.92276497,2.237641929
Torrent,2441.3667881859938,15,39.418035860740744,-0.4908937044518518
Balingen,2434.251332631204,18,48.26584783,8.86250296
Salamanca,2432.8624428444414,18,40.959174090384614,-5.671974882076923
Seraing,2424.101323414604,20,50.59508645370371,5.512994840592592
Dunkerque,2422.9993233526716,13,51.03141357916667,2.3622303310833335
Wallenhorst,2419.0800401352953,5,52.34461211,8.024000556
Magdeburg,2418.2604451190846,14,52.11014187200001,11.678703874000002
Moers,2417.2995398729195,18,51.46683968714286,6.618867395190477
Favières,2405.5287633285216,11,48.74496384,2.757913828
Reinbek,2405.010240463286,14,53.53054719,10.26368748
Ixelles,2398.588479074044,10,50.82227201,4.376748342
Orsett,2395.513072094756,8,51.50445778,0.3540476401
Wiesbaden,2383.279862806262,23,50.06743021870968,8.282099617032257
La Seyne-sur-Mer,2383.0888306036186,14,43.08925535,5.871182409
Schwerin,2371.150179729496,13,53.587331331739136,11.409768879565217
Telford,2369.460593880129,12,52.70536134636364,-2.471896848818182
Bad Segeberg,2363.650165659885,5,53.94117862,10.31069069
Rösrath,2363.5566932874663,11,50.90602978,7.183498592
Villajoyosa,2363.089675378166,11,38.52103342,-0.251530554
Mulhouse,2359.6384230005997,14,47.75081957285714,7.316479872214286
Cambuslang,2358.278937262409,12,55.80034537,-4.129262636
Itxassou,2354.709636241238,9,43.32506145,-1.4297336450000002
Annonay,2352.5738849563772,7,45.25212981,4.644424853
Willebroek,2351.5081961477754,9,51.05399128999999,4.36858267
Beauvais,2344.4307279516997,18,49.42722308,2.08470235
Dendermonde,2332.298366447656,14,51.02759508,4.09051786
Tarleton,2330.6854487055066,14,53.76113117,-2.839416042
Hildesheim,2330.5812055071237,15,52.14755584928571,9.944258196392857
Annecy,2330.0171825283783,20,45.887367534687506,6.11652353228125
Sanlúcar de Barrameda,2328.735124585768,15,36.79574927,-6.298176524
Barnet,2327.113681883417,16,51.65945673793103,-0.19365061451724136
Lowestoft,2321.461762344114,17,52.46764648043478,1.7035009341304348
Würzburg,2313.93045698211,18,49.764118020666665,9.9478782633
Pamplona,2307.624926741662,27,42.820274868249996,-1.6609666883999998
Southport,2304.3924722694715,21,53.645227755,-2.9716016874999998
Bridgwater,2291.3464320826315,9,51.1377369,-3.010095059
Hagen,2289.701765813777,15,51.36574442222222,7.468119174944444
Mechelen,2285.758612436126,21,51.035449735862066,4.463245682068965
Orpington,2274.4135368556754,7,51.35710579727273,0.09623362464545454
Besançon,2274.3798319808384,25,47.25523087,6.019330004
Móstoles,2273.9251345485277,23,40.32093976892857,-3.8941161978214285
Vallauris,2263.3587223581553,8,43.57639546,7.058404506
Versailles,2263.3555896291214,13,48.8022495,2.1175160599999994
Selston,2262.311511359095,14,53.03325095,-1.292581706
Argenteuil,2257.204236324357,19,48.95150116999999,2.240406645
Welwyn Garden City,2249.4463750557748,6,51.79607095,-0.1841749149
Roeselare,2245.660715749742,14,50.93686928,3.133524344
Highnam,2244.452141730416,12,51.83097046,-2.315698769
Huércal-Overa,2233.192901544867,5,37.40643926,-1.87983162
El Prat de Llobregat,2219.5054474029034,12,41.31027344,2.096241634
Doncaster,2213.600757642288,20,53.530395143750006,-1.1673416287187501
Saint-Étienne,2211.9824345796437,27,45.428442736,4.412811450257143
Logroño,2203.8681859886974,20,42.4611922356,-2.4341707716
Herstal,2202.253703693072,14,50.67930314,5.624047446
Aulnay-sous-Bois,2200.5738558359135,14,48.945997199999994,2.493332165
Esslingen am Neckar,2196.7787481204077,12,48.738768034736836,9.302372912842106
Hasselt,2193.2036483535658,15,50.934021885238096,5.332167432285714
Barnsley,2182.5513990465147,18,53.55829614285714,-1.4512584542857143
